filename, bus, car, motorcycle, truck
000000195449_jpg.rf.1fd02a1d2673bb5200a93b2f0d64a16d.jpg, 0, 1, 1, 1
000000327565_jpg.rf.1fa884cf5425b8e3d8166cd45c2f2a25.jpg, 0, 0, 1, 0
000000152336_jpg.rf.1fa98650d9760576c2a45c19ab9307a7.jpg, 0, 1, 0, 0
000000538170_jpg.rf.1fc5cbc63d736794417cf0d6df8e9b03.jpg, 0, 0, 0, 1
000000310338_jpg.rf.1fa46b87456f4b47cad0019922e8d05f.jpg, 1, 1, 0, 1
000000555597_jpg.rf.1fd3c562b7b323f056e0c558dd3ecccc.jpg, 0, 1, 0, 1
000000367484_jpg.rf.1fa6ab9bd028229296bf5f7d053f951a.jpg, 1, 1, 0, 0
000000228657_jpg.rf.1f800accb6a42bd2ec24ce2f99a2de8d.jpg, 0, 1, 0, 1
000000063791_jpg.rf.1fcac019d1586d1e0c4181349c447d83.jpg, 0, 1, 0, 0
000000060320_jpg.rf.1fa6478f83b7967ea19fa1f60d88e35f.jpg, 1, 0, 0, 1
000000454940_jpg.rf.1fd9a1a21041a212673901ea50afa0de.jpg, 0, 0, 1, 0
000000038817_jpg.rf.1fb844f33daac6b53f3ecc0d310d9e52.jpg, 1, 1, 0, 0
000000017927_jpg.rf.1ff4cd5d23502ed23c858ed4c1a78605.jpg, 0, 0, 0, 1
000000405205_jpg.rf.1fa95f24c8de3cc4e128191936538450.jpg, 1, 0, 0, 1
000000293658_jpg.rf.1fe4f9dd06a21abbc08b208ba52e077e.jpg, 0, 1, 0, 0
000000014484_jpg.rf.1fd84c89dcbe889b96c18d583af1169b.jpg, 1, 1, 0, 0
000000458649_jpg.rf.1feb7df1593db362cbb3ac9604378844.jpg, 0, 0, 0, 1
000000277991_jpg.rf.200be0fcb729259e8cd3eefb15717262.jpg, 0, 1, 0, 0
000000464037_jpg.rf.1fd9dbcde822a28615d76ee662008d9c.jpg, 0, 1, 1, 0
000000552886_jpg.rf.1fdadd69aa3aaf88db4ab717af1d7c48.jpg, 1, 1, 0, 0
000000521711_jpg.rf.2003dd6a8c730a115fc74ae752e69f6d.jpg, 0, 0, 0, 1
000000365437_jpg.rf.1ff24f9806a4165092a5473ef59c1a70.jpg, 0, 1, 0, 0
000000355777_jpg.rf.1fe76dded198e0ce630f19385d8c5d56.jpg, 1, 1, 0, 0
000000569565_jpg.rf.2019d48afeacc4fba9a6dd7151464a0b.jpg, 0, 0, 0, 1
000000005340_jpg.rf.20232c4f966d0d87f4a107023ea9bfae.jpg, 0, 0, 0, 1
000000352107_jpg.rf.20200ae353ffc8a48db492eb63af1763.jpg, 0, 1, 0, 0
000000069136_jpg.rf.2034ab3960427cf3c0cbcc44580c0a71.jpg, 0, 1, 0, 0
000000110658_jpg.rf.202de65deb3a090eac5e1bde00e61644.jpg, 1, 0, 0, 0
000000312292_jpg.rf.2023e23662a1b09701c8d2bdc2bef4df.jpg, 0, 1, 0, 0
000000341061_jpg.rf.202e2aac83d2cdd96004cc56cab12d75.jpg, 0, 1, 0, 1
000000099422_jpg.rf.20338b0b90c339f894b72189a7888310.jpg, 0, 0, 0, 1
000000472549_jpg.rf.20365dc19b9d1bf0b377899fab33b0fb.jpg, 0, 0, 1, 0
000000460628_jpg.rf.204309bd5f64edb9562035b3a97825cd.jpg, 0, 1, 0, 0
000000350077_jpg.rf.202c533be82899d18c961d4f95dc9637.jpg, 0, 1, 0, 1
000000042805_jpg.rf.20432c389ce0312d1e856c43b999da9e.jpg, 0, 0, 1, 0
000000510525_jpg.rf.2034a677db46ce58639cfca8487c29f1.jpg, 0, 1, 0, 0
000000112114_jpg.rf.204aab99ce8052f4526de435ccd3c04a.jpg, 0, 1, 0, 0
000000104176_jpg.rf.204b643cda41c874a2b6cd965bf0a3d4.jpg, 0, 0, 0, 1
000000447731_jpg.rf.2066f51cf84e732284fe89ce2bf5bc39.jpg, 0, 0, 1, 0
000000045594_jpg.rf.204cf3d4589a371f0fc9d9acd37449d7.jpg, 0, 1, 0, 1
000000494222_jpg.rf.2050bff35e2d611e916942386e38a8fc.jpg, 0, 1, 0, 0
000000496198_jpg.rf.2047104bc04e56f008466123bf5f62d9.jpg, 0, 0, 0, 1
000000141416_jpg.rf.207c55c1746271230c8ce0ec9f09d03e.jpg, 0, 0, 1, 0
000000374487_jpg.rf.2083cc011947898af1e3b8c2f0a37116.jpg, 0, 0, 1, 0
000000330611_jpg.rf.20724f6419401006fa7e85816beaf12c.jpg, 0, 1, 0, 0
000000518548_jpg.rf.20745041bcc77455f7506c12e0640574.jpg, 0, 1, 0, 0
000000411958_jpg.rf.208e5d56c5cbfa5623b37c47e53cc19d.jpg, 0, 0, 0, 1
000000275515_jpg.rf.20bb771b027c40eccf15696fc803047b.jpg, 0, 0, 0, 1
000000253054_jpg.rf.2049df16734f15153ff8a8f230ee835a.jpg, 1, 1, 1, 1
000000105195_jpg.rf.208a19d9c5140e7e908bf8d6575d4190.jpg, 0, 1, 0, 0
000000273551_jpg.rf.20a6a5b6a6c64dee18c43104a5b41c26.jpg, 0, 0, 1, 0
000000161010_jpg.rf.2099f10911664bbd023125f2a3e9bd64.jpg, 0, 1, 0, 1
000000168627_jpg.rf.20bdfefbec1877565b38807040e0ac75.jpg, 0, 0, 1, 0
000000034779_jpg.rf.20ae16f3cc5a0d5dd57c1239a266918d.jpg, 0, 0, 1, 0
000000211676_jpg.rf.2072fa35737afe4abce81ac7222e6283.jpg, 0, 0, 0, 1
000000271643_jpg.rf.20a728ea86bd4ddaabf99ead252c8e8c.jpg, 0, 1, 0, 0
000000474953_jpg.rf.204a152700ce2e2f0505f8b2c6711564.jpg, 0, 1, 0, 0
000000341487_jpg.rf.20bf070405e1d7465bcadfb2a4607213.jpg, 0, 0, 0, 1
000000012014_jpg.rf.20afe500f0ad3eb3a0b459c8524cfeaa.jpg, 1, 0, 0, 0
000000208206_jpg.rf.20c0069f6f02b5f8afd53f8f1fa6757f.jpg, 0, 1, 0, 0
000000416523_jpg.rf.208934b1dbb5f7a8d3978299421197f5.jpg, 0, 0, 0, 1
000000175121_jpg.rf.20c40218ad69114b4fabf4e0021e04ae.jpg, 1, 0, 0, 0
000000228799_jpg.rf.20c2169c9b3ee2cd2ab4427362aabaad.jpg, 0, 0, 1, 0
000000151141_jpg.rf.20882b90c26377ede5a250c13aef09d6.jpg, 0, 1, 0, 0
000000478967_jpg.rf.20849bc1599b77f9aa9b9f44105b0766.jpg, 0, 1, 0, 0
000000291179_jpg.rf.20cd89c84b57917bde7b2f5f021b38e0.jpg, 0, 1, 0, 0
000000439623_jpg.rf.20cf8e632d31e1f228d8537cfa1093d6.jpg, 0, 1, 0, 0
000000403515_jpg.rf.20b2b929e7978c582a0b54722a2e045a.jpg, 0, 1, 0, 0
000000452775_jpg.rf.20da5b4a739a315d068e369ae585e159.jpg, 0, 1, 1, 0
000000539975_jpg.rf.20d7d2b278b562d00d007392a953ea24.jpg, 1, 0, 0, 0
000000269038_jpg.rf.20d5587c813b7ca91850d657a8c220f5.jpg, 1, 1, 0, 0
000000290896_jpg.rf.20d8d3811f9b2fbc0a147bf7299691fd.jpg, 1, 1, 0, 0
000000436799_jpg.rf.20e217fca2d04eab2e9ef75e41293c30.jpg, 0, 0, 0, 1
000000561375_jpg.rf.20bf45d4d810eb15339b92e920bb00a9.jpg, 0, 1, 0, 0
000000498508_jpg.rf.206e8876f8b4b96273f429c6c1ece632.jpg, 0, 0, 1, 0
000000260482_jpg.rf.21039758464139efd726edbf3bec4ae4.jpg, 0, 0, 1, 0
000000465524_jpg.rf.20dddd04af2b69026655d6d07c597b4d.jpg, 0, 0, 1, 0
000000014244_jpg.rf.20da936c3debc2a73dc077f73aeb6dfb.jpg, 0, 1, 0, 0
000000081054_jpg.rf.2107834d64524ed53f470c481f527563.jpg, 0, 1, 0, 1
000000279887_jpg.rf.20e62c91a3abff7126c02f64caca113a.jpg, 0, 0, 1, 0
000000270407_jpg.rf.21041ca828a2f85f257ed8f3da83fb37.jpg, 0, 1, 0, 0
000000274022_jpg.rf.211551d430bb3cd25d607dfec2b56c98.jpg, 1, 0, 0, 0
000000079733_jpg.rf.20dd9675ab6fe24bac4bafe9241819e3.jpg, 0, 1, 0, 1
000000274585_jpg.rf.2122d9561caa96f10abf1ee1eb46f8c9.jpg, 0, 1, 0, 0
000000493828_jpg.rf.2123275c73ce07c57111daabd04ae49a.jpg, 0, 1, 0, 0
000000517719_jpg.rf.2129355118888c96ab911c6024018085.jpg, 0, 1, 0, 1
000000286292_jpg.rf.2120d12c7b1700749a75b9e29f0d8bd3.jpg, 0, 1, 1, 0
000000457962_jpg.rf.20f2ecd26c627146107cbc94838c6869.jpg, 0, 1, 0, 0
000000464895_jpg.rf.2107e63dd3f148d35607e4a798a0c598.jpg, 0, 1, 0, 0
000000220041_jpg.rf.213639cb1853f523be6172276fa889d9.jpg, 1, 0, 0, 0
000000091852_jpg.rf.20f9934091be8be48c392c762c9ba4ed.jpg, 0, 1, 0, 0
000000020784_jpg.rf.2109f13ede91d83f26e1626eea7808ce.jpg, 0, 1, 0, 0
000000427779_jpg.rf.2154ff7e0ed34849aed66fe97638da2b.jpg, 0, 1, 0, 0
000000029821_jpg.rf.2152ff9daa6c8a2cac56067f3c3a25bc.jpg, 0, 1, 0, 0
000000577036_jpg.rf.20e863df9b6395fbea3016cffdda572c.jpg, 1, 0, 0, 0
000000116048_jpg.rf.21104fc17c1cbf6dbc1f7acbc133c433.jpg, 0, 1, 0, 0
000000112011_jpg.rf.2136603369fa03a81c9f20a40e426805.jpg, 0, 1, 0, 0
000000189766_jpg.rf.211c5e27963a682c01b990b46efd7da1.jpg, 1, 0, 0, 0
000000492885_jpg.rf.215bdf3968f2e56b7c5c5176a796e47a.jpg, 0, 0, 1, 0
000000106810_jpg.rf.21136315235e6bc5d3ab203e493b9537.jpg, 0, 0, 1, 1
000000501059_jpg.rf.212bab2567232fa6f9b19dfffb9d310c.jpg, 0, 1, 0, 0
000000183007_jpg.rf.2146832a9c6e28e82e1194ec19a8f692.jpg, 0, 1, 0, 1
000000016180_jpg.rf.21198006b51c41c79864a608ca9d489d.jpg, 0, 1, 0, 0
000000573744_jpg.rf.2161fa5256b3af08e975c5ac2901422e.jpg, 0, 1, 0, 1
000000502153_jpg.rf.2187d9941bb1a8de91624aa42902c13e.jpg, 0, 1, 0, 1
000000540694_jpg.rf.215ca65afae23a30b95684127d25447d.jpg, 0, 1, 0, 0
000000382089_jpg.rf.218ed20d4eba3293f99aa8b20cdc46ba.jpg, 0, 1, 0, 1
000000393578_jpg.rf.2180001efe7515c1667a424f3034dbaf.jpg, 1, 1, 0, 0
000000552267_jpg.rf.21af3f41af827cd923d772f1120530f3.jpg, 0, 1, 0, 0
000000441245_jpg.rf.21ac5cc05bc2f64556cc1f03b5495505.jpg, 0, 1, 1, 0
000000126020_jpg.rf.2192bef78965d51b19380a290eb57e13.jpg, 0, 0, 0, 1
000000399441_jpg.rf.219855c859b3bdeceec5ca21d0cb7928.jpg, 0, 1, 0, 0
000000509564_jpg.rf.21666e6e3eae97a39c67b50f5ecc0924.jpg, 0, 1, 0, 1
000000115902_jpg.rf.216df2e6e9671a4fbf5cd4dacc76e9f3.jpg, 0, 0, 1, 0
000000231614_jpg.rf.215fc1b08709c5d0d3045526a6c6e32c.jpg, 1, 1, 0, 1
000000005638_jpg.rf.21e3a71c660f58a84ed571b3f7172f0a.jpg, 0, 0, 1, 0
000000539075_jpg.rf.21d7c519e4cc9292405e6e04e60c13e6.jpg, 0, 0, 1, 0
000000234819_jpg.rf.21ca16acd7d4a2b35baf3e926e9d7c96.jpg, 0, 1, 1, 1
000000159223_jpg.rf.21a253a84cd27c7125ce6168ff8098b3.jpg, 0, 0, 0, 1
000000031673_jpg.rf.21da0628bc0a731ac24e1d329bf436ae.jpg, 0, 1, 0, 1
000000052523_jpg.rf.21e2399bc56c42d194f3f6b9fc765bea.jpg, 1, 0, 0, 0
000000302551_jpg.rf.21954107ca1cfbcae4a0047d0885b086.jpg, 0, 1, 0, 0
000000435839_jpg.rf.21f613dc20e241cfac2e63b7fea0c967.jpg, 0, 0, 0, 1
000000127743_jpg.rf.215bf77a86509849b5537358db3bf058.jpg, 0, 1, 0, 0
000000145409_jpg.rf.21c4ed88478379ef2874e40d8204b685.jpg, 0, 1, 0, 0
000000289222_jpg.rf.21bd936d190b066d1828b3d5259bc188.jpg, 1, 0, 0, 0
000000532342_jpg.rf.21e9588f526f68a020337958adb8c794.jpg, 0, 0, 1, 0
000000485896_jpg.rf.21b811b119187bc8346a85d7afaabd87.jpg, 0, 1, 0, 0
000000313093_jpg.rf.21b2dc9f37e0e1e1a1830b19cda15021.jpg, 0, 0, 1, 0
000000425175_jpg.rf.21a455248fda906699b0b8c013c5672a.jpg, 0, 1, 0, 0
000000068518_jpg.rf.21fb0c2c25de8033ba3e72294a42e104.jpg, 1, 0, 0, 0
000000454273_jpg.rf.2227345a5cecbcd8c90db947be054e98.jpg, 0, 1, 0, 0
000000108112_jpg.rf.22048b8abbf5b066b3aa9b2aa26f998e.jpg, 1, 0, 0, 0
000000212558_jpg.rf.2224d04c60a762c20a115a1461bcf8d9.jpg, 0, 1, 1, 0
000000216386_jpg.rf.22434b980b700acd6d4273d1a50dfd14.jpg, 0, 0, 1, 0
000000333805_jpg.rf.2245a85d6ba980ab79ce55ab9a2f02ab.jpg, 0, 1, 0, 1
000000437073_jpg.rf.221c88d3051106ede68f70a60d4dc87e.jpg, 0, 1, 0, 0
000000019134_jpg.rf.223ee7506cfa852ec709f07cf6faeaea.jpg, 0, 1, 0, 1
000000277576_jpg.rf.22434a10cae2cff92bbfa7cabbe0395c.jpg, 0, 0, 1, 1
000000499911_jpg.rf.2224dc86941bb9299139cc4cef95b884.jpg, 0, 0, 1, 0
000000189063_jpg.rf.22338ecb4c8204ad34b15bcb144eea4f.jpg, 0, 1, 0, 1
000000049881_jpg.rf.220682b5ecd14ff54aee0b711bc500cc.jpg, 0, 0, 1, 0
000000524233_jpg.rf.223fcffb1c1f6f533b989b020fda96d2.jpg, 0, 1, 0, 0
000000271452_jpg.rf.215174ad6266bba9d5174ad0ea636076.jpg, 1, 0, 0, 0
000000467468_jpg.rf.2234c2857fa2e6a51738e928a9f46bdb.jpg, 0, 1, 0, 0
000000039978_jpg.rf.224ae5cfc3a8df7f2f6fbdb380d3d63d.jpg, 0, 1, 0, 1
000000050463_jpg.rf.224c4c9a24100464ac9f5dbd8da5a009.jpg, 1, 1, 0, 1
000000063353_jpg.rf.2210ca6b8a968b96461c597f4d68d20b.jpg, 0, 1, 0, 0
50288169836_8c1b1d04b9_b_jpg.rf.2251556abe31876ee325057c34400fd4.jpg, 0, 1, 1, 0
000000557016_jpg.rf.22644eccd31ea25c22490652339b7f03.jpg, 0, 1, 1, 0
000000275843_jpg.rf.227feb25b95c27e9c6ba1abc94794fe3.jpg, 1, 1, 0, 0
000000335585_jpg.rf.22817735ef681018ed7e290bb54ed347.jpg, 0, 0, 1, 0
000000380665_jpg.rf.22588178b6438918d7f531e3ffad6738.jpg, 1, 1, 0, 0
000000249309_jpg.rf.225e75b7a31249a8a060804463947394.jpg, 0, 1, 0, 0
000000304445_jpg.rf.22765c38b84a7f23a3980cda0697f27e.jpg, 1, 0, 0, 0
000000444235_jpg.rf.22800a1c5a4c7bb65d88d4046cfa695f.jpg, 1, 1, 0, 0
000000393097_jpg.rf.2282465466fc0e1d921548d9a77a7e06.jpg, 1, 0, 0, 0
000000107935_jpg.rf.22611ce355d845e1329fd3a06f907ea7.jpg, 0, 1, 0, 0
000000219248_jpg.rf.228c83f88c06cf9b4abbb0869c83465f.jpg, 0, 1, 0, 0
000000053464_jpg.rf.22960fb8972c25f86696af3eaac17159.jpg, 0, 1, 0, 0
000000243008_jpg.rf.2299ce0607c3eea7a5944c43904fe02a.jpg, 0, 1, 0, 0
000000575768_jpg.rf.22b40ed577315f1244f9937e80317473.jpg, 0, 1, 0, 0
000000045284_jpg.rf.22abd6845e3cf50c65a29b31fe46eb2c.jpg, 0, 0, 0, 1
000000089882_jpg.rf.22978caa83c0e9400918734b840542f6.jpg, 0, 1, 0, 0
000000260882_jpg.rf.2283436df351f0e556249f4f7667ac48.jpg, 0, 0, 0, 1
000000387401_jpg.rf.22a062143630945e50115120c6f5b837.jpg, 1, 1, 0, 0
000000151095_jpg.rf.228b99980f3f7f402649258ce18fbe3e.jpg, 1, 1, 0, 0
000000026204_jpg.rf.2285986825fe89c83b936fea105ff898.jpg, 1, 1, 0, 1
000000103699_jpg.rf.22b12a21708bb9af54688903af1a49ca.jpg, 0, 1, 0, 0
000000006447_jpg.rf.22a6e8bb3b680a6e79a000d89e3396c0.jpg, 0, 1, 0, 0
000000042919_jpg.rf.22b24010508b2e2a2abcc3ece76b1d97.jpg, 0, 1, 0, 1
000000073256_jpg.rf.22c2561b817112d345fddf1d5be304fc.jpg, 1, 0, 0, 0
000000072124_jpg.rf.22b440b8d4e8ae6acb8eab0b986830c4.jpg, 0, 1, 0, 1
000000447769_jpg.rf.22a311f025e56eb1a1b0f274cb685f0a.jpg, 0, 1, 0, 0
000000281678_jpg.rf.22b99ee43ae9e7d26fe7178693c592dd.jpg, 0, 1, 0, 0
000000387387_jpg.rf.22b22e8ee9063ba2b13508622ddc1d18.jpg, 1, 0, 0, 0
000000581900_jpg.rf.22c322cc97720af95ad5b89d4f3e747c.jpg, 0, 0, 1, 0
000000477853_jpg.rf.22b71b8d72f165ab117eea0df90c729b.jpg, 0, 0, 1, 0
000000084786_jpg.rf.22a9cf4c43b95b3c9fd89ed4bf5ed48f.jpg, 0, 1, 0, 1
000000210847_jpg.rf.22323a2be386f44247532149b8216a99.jpg, 0, 0, 1, 0
000000031699_jpg.rf.22ce48a6136f811729e18cbf9ee73f4a.jpg, 0, 1, 0, 1
000000317816_jpg.rf.22c5070d4ba7b0525a2ccb8ad6879b0d.jpg, 0, 1, 0, 1
000000207074_jpg.rf.22c6ddb61865c8579c2f7a971577fb42.jpg, 0, 1, 0, 0
000000037779_jpg.rf.22ed8ff18eef6b4b0dab63b78bc36b52.jpg, 0, 1, 1, 0
000000020273_jpg.rf.22da296f2ca4ba484ebc8ff833b708fa.jpg, 1, 1, 0, 0
000000426408_jpg.rf.22c9f2a12294d39d4004dc7a1735bfb1.jpg, 0, 0, 1, 0
000000458846_jpg.rf.22e8981548c45c6033e59d298f566465.jpg, 0, 1, 0, 0
000000383866_jpg.rf.22d80c8385a0e37a94313238c954de7d.jpg, 0, 1, 0, 1
000000405047_jpg.rf.22fd9109b9738439b325af801c556dc6.jpg, 1, 1, 0, 0
000000200056_jpg.rf.22e954628e698ef4bf7ad0e64f1c5c26.jpg, 0, 0, 1, 0
000000229633_jpg.rf.231ba4361a9fed0c463ef47dbd7fce7e.jpg, 0, 0, 0, 1
000000378768_jpg.rf.22f3f0c05e7e96bac61eb385de418371.jpg, 0, 1, 0, 1
000000289326_jpg.rf.22ee586d03ae9ddcdc193fc918068eea.jpg, 1, 1, 0, 0
000000086468_jpg.rf.230f5cd0ee549f72e270c7a96d1930af.jpg, 0, 1, 0, 0
000000266114_jpg.rf.230d5cb48b1e530bb1fded1f98af8084.jpg, 0, 0, 1, 0
000000227000_jpg.rf.22ee02e1de25763f27ee1049751b66b8.jpg, 0, 1, 0, 0
000000389844_jpg.rf.2332b029bbf4be4e1599f16d3609d3fe.jpg, 0, 0, 1, 0
000000363875_jpg.rf.22da7dc51aa5966df5b34cd4c092ba37.jpg, 1, 0, 1, 0
000000382688_jpg.rf.2316a34fac24e772786635a900c91983.jpg, 0, 1, 1, 0
000000148032_jpg.rf.232322ffe4424a01accfed1431b1a0d5.jpg, 1, 1, 0, 1
000000093098_jpg.rf.22db85627a7d5d8824b2607bed25074b.jpg, 1, 0, 0, 0
000000292678_jpg.rf.2328b10c9f716f7aa91ab821e0fa7411.jpg, 1, 0, 0, 0
000000066520_jpg.rf.234a7768004c84ea2f00198682b310ae.jpg, 0, 0, 1, 0
000000217009_jpg.rf.231d9ccfcc9322365997ecda65375937.jpg, 0, 1, 1, 0
000000410126_jpg.rf.2352ed507a319dc8b483df69d9af7d1d.jpg, 0, 1, 0, 0
000000227164_jpg.rf.235947f5f2ef433a76dcf48e818cb924.jpg, 0, 0, 0, 1
000000555308_jpg.rf.233a57b30ad0a77b694c1ec0f4eebc2f.jpg, 0, 1, 0, 1
000000297944_jpg.rf.234db680da2c77361685364b01fa19b6.jpg, 0, 1, 0, 1
000000048972_jpg.rf.23071dfbc3e5cfd1ee54ae9ea5c19f4d.jpg, 0, 1, 1, 1
000000423734_jpg.rf.230e3fcab55fc4df95521afa52912d32.jpg, 0, 1, 0, 0
000000026747_jpg.rf.23765d8bf70b6a5c85611f522974f257.jpg, 0, 1, 1, 1
000000485602_jpg.rf.23410e2a3093eae48b0c832bbd7f77c2.jpg, 0, 1, 0, 0
000000575287_jpg.rf.234ba2b37962b9f6fed45255c005f7e6.jpg, 1, 0, 0, 1
000000226417_jpg.rf.2384ecb1b4fc649bdf7e9f695563f0f1.jpg, 0, 1, 1, 0
000000159582_jpg.rf.238ce892515262267488316c219fcd8a.jpg, 1, 0, 0, 0
000000251256_jpg.rf.236cdc95c9a3726930b3c56974eaa79f.jpg, 0, 0, 0, 1
000000503500_jpg.rf.236f3a942c5c1cd153f66e6d58ddd976.jpg, 0, 0, 1, 0
000000263603_jpg.rf.2379d3744f901ee586fddb845d357991.jpg, 0, 1, 0, 0
000000414202_jpg.rf.234f1203aa0c0aa523a8b7125e09316e.jpg, 0, 1, 0, 1
000000385295_jpg.rf.2336cb8ad27c1c6d792cde813cc635c5.jpg, 0, 0, 0, 1
000000306037_jpg.rf.23a77d554cb887a67ae957ac73493ee2.jpg, 0, 1, 0, 0
000000165688_jpg.rf.238f197f489d03fecca1a23e6917472d.jpg, 0, 1, 0, 0
000000277291_jpg.rf.236c0f9adccd424c6dfe72ecf74882a3.jpg, 1, 1, 0, 1
000000553918_jpg.rf.239540b308d08757c1bcf33680bf6991.jpg, 0, 1, 0, 0
000000342787_jpg.rf.23a945bc77ce1465d8463a117f05b430.jpg, 0, 1, 1, 0
000000411851_jpg.rf.23e6ab64b0ed030e654db7c4b70f261c.jpg, 0, 1, 0, 0
000000509698_jpg.rf.23a6370703231c06c719c27c5b3f6a6b.jpg, 0, 0, 0, 1
000000064744_jpg.rf.239b71fcc7d14eb1c73b69c92cc97fd8.jpg, 0, 0, 1, 0
000000194969_jpg.rf.23c09d0724721e20e6e3bd47da29589e.jpg, 0, 1, 0, 0
000000144992_jpg.rf.239a751cac90109b4a90877fe350f5cc.jpg, 1, 1, 0, 0
000000171536_jpg.rf.23d2392b658fa3c0cf274087817b6e82.jpg, 0, 1, 0, 0
000000051965_jpg.rf.23d73995c94ce3b1c91344d2bea0d8bf.jpg, 1, 1, 0, 0
000000498400_jpg.rf.23f4f7fd51e4e52cab065a78d0a208c4.jpg, 0, 1, 1, 1
000000173797_jpg.rf.23f128844b1c7bce9751a35088800eac.jpg, 1, 0, 0, 0
000000240589_jpg.rf.239f09e8033badef287d04d95a850f07.jpg, 0, 1, 0, 1
000000320200_jpg.rf.23992286e5dd44b627bd320e40e369a9.jpg, 0, 1, 0, 0
000000257178_jpg.rf.23ccffd1db511f58be06c4b0d62a48a4.jpg, 0, 1, 0, 0
000000095677_jpg.rf.23a297a56c7faebd87b4d7252c860b40.jpg, 0, 1, 0, 0
000000458485_jpg.rf.23f6aef4f2574c414fa1e2a528af2003.jpg, 0, 1, 0, 0
000000013867_jpg.rf.23f787334cd368e1cf34042d4daf0a89.jpg, 0, 1, 0, 1
000000552188_jpg.rf.23ed403043d04bace1f37105a334c907.jpg, 0, 1, 0, 0
000000468662_jpg.rf.23c776d29ee2432f238c0571c61b7421.jpg, 0, 1, 0, 0
000000287469_jpg.rf.23fdc1613aea59c4fe8d6cc6f599a511.jpg, 0, 1, 0, 0
000000211978_jpg.rf.23c4ed14a0364ff0dded0fb9aca65edf.jpg, 0, 0, 0, 1
000000093476_jpg.rf.23c6fe7e057a746a4e31cd48b9f38c9e.jpg, 0, 1, 0, 0
000000412440_jpg.rf.2412c0e6563f44ba9e15d63247b441b6.jpg, 1, 0, 0, 1
000000299244_jpg.rf.24143bcfbef117c4f6ed36024c95c875.jpg, 0, 1, 0, 1
000000142263_jpg.rf.23f768fcf797ce16feb7cfdf32612bf6.jpg, 0, 1, 0, 1
000000373414_jpg.rf.241f7382920898f5f7198e7be8979cf5.jpg, 1, 0, 0, 0
000000147930_jpg.rf.244220f69afeba2e10491f9d9ac42e4c.jpg, 0, 1, 1, 0
000000316759_jpg.rf.241b8b36939b01e991aaa20831ed29f4.jpg, 0, 1, 0, 1
000000378611_jpg.rf.24099e92f4e382791b59a2f52c977e24.jpg, 1, 0, 0, 0
000000219261_jpg.rf.23f821ea93a6440bbedfa9c66d936c07.jpg, 0, 1, 0, 0
000000239387_jpg.rf.240a349fa8020feaeea370cb0d276007.jpg, 0, 1, 0, 0
000000523273_jpg.rf.2420c83d803e119ab3b2d8bb662ecf8b.jpg, 0, 0, 1, 0
000000425743_jpg.rf.243ecc80435b466960a1d05d6b8c29b4.jpg, 0, 1, 0, 0
000000112849_jpg.rf.2409422558e9a370208846b7bf9ad9f6.jpg, 0, 1, 0, 1
000000434261_jpg.rf.241b13569675f0509ca2ea5c950a9afd.jpg, 1, 1, 0, 0
000000498758_jpg.rf.245e2a84112bb6f8799370030217a218.jpg, 0, 1, 1, 0
000000095903_jpg.rf.246fec31ea94bf0f22a0cc27e482a0d9.jpg, 0, 0, 1, 0
000000408922_jpg.rf.2463f304e8849d606c0fb1d23c1d1cfa.jpg, 0, 0, 1, 0
000000129143_jpg.rf.2466c78e3b700197cbab344d3d81d44e.jpg, 0, 0, 1, 0
000000500165_jpg.rf.2428039fedd40ac222d2f1e956ddfc2d.jpg, 0, 1, 0, 0
000000444866_jpg.rf.24705cbc21563a1a68ccb8b05afc76f0.jpg, 0, 0, 1, 0
000000511406_jpg.rf.2432a32bf5ae04ff151c532f3e7b9fea.jpg, 0, 0, 1, 0
000000383414_jpg.rf.2456f157c97e0733dbc340fab895f9aa.jpg, 0, 1, 0, 1
000000416901_jpg.rf.23d06ff46577e07639b58223b3cd743d.jpg, 0, 1, 1, 1
000000000690_jpg.rf.2475d50b1f8c6a2a2d230702a034e473.jpg, 0, 0, 1, 0
000000508541_jpg.rf.2470e12019db99b1f60adbba5965bf24.jpg, 0, 1, 1, 0
000000248221_jpg.rf.24818f464c11207544ce87d28e1f015d.jpg, 1, 0, 0, 0
000000372673_jpg.rf.247bc6954d39fe358f3b7da316849e8a.jpg, 0, 0, 0, 1
000000577976_jpg.rf.2497fd5bc5eee5e09618e38c624eee74.jpg, 0, 1, 0, 1
000000019499_jpg.rf.2475318102b2bc7a76fb7637b40a7d72.jpg, 0, 1, 0, 0
000000367893_jpg.rf.243cb92c6373a8c4a743ca91742cf294.jpg, 0, 0, 0, 1
000000325175_jpg.rf.24a4741f415eb3929295f8449ab8ce15.jpg, 0, 1, 0, 0
000000375535_jpg.rf.2472db10bc06c5edd9a3a2638e582abd.jpg, 0, 1, 1, 1
000000561186_jpg.rf.24da247e057dde1f085e22d40794eb91.jpg, 0, 1, 1, 1
000000383645_jpg.rf.24cb176e960724c2704d6c6b8b7320c7.jpg, 1, 0, 0, 0
000000469475_jpg.rf.249edc476d4ab803b7cc0bcecaaf7e91.jpg, 0, 1, 1, 1
000000245746_jpg.rf.24ba73c562e390fd0edf85728f6ee2d4.jpg, 0, 1, 0, 0
000000312926_jpg.rf.24d0da384e542ce703372409ffaad1bb.jpg, 0, 1, 0, 0
