filename,0,Bus,Motorcycle,car,truck
a94d9c78dde60ec7_jpg.rf.82e32992192cda0593539d67a0db57ac.jpg,0,1,0,0,0
-7A5157C7-2559-41E2-8D05-376D1E96A58E-png_jpg.rf.dc33115061d276cd3f5ba2f000273a31.jpg,0,0,0,1,0
134_jpg.rf.5cd9f4762e186d678da2a41dc2b878c9.jpg,0,0,1,0,0
ceaec0f3cdb104c0_jpg.rf.43657bcfb0ee113e54760c398fa17e78.jpg,0,1,0,0,0
0b41aadcfc42c627_jpg.rf.71604f89e727157676cebe66b719ea7d.jpg,0,0,0,0,1
2014-mitsubishi-fuso-fe160-14-feet-b_jpg.rf.bdeecf6f05a3b1c55a39fd58af9ff44b.jpg,0,0,0,1,1
00b4831b8f1408e6_jpg.rf.9b64bf09df71025080111de936171dd5.jpg,0,1,0,0,0
-BC165CAD-1004-4A38-B8A5-0E25AC65AAC9-png_jpg.rf.9e5a987fb149a32d99ba59a4d4e68427.jpg,0,0,0,1,0
-E0F2527D-3B61-4274-8655-B807876330E9-png_jpg.rf.21b52dec34f1662e68fe7216380f8e13.jpg,0,0,0,1,0
136_jpg.rf.e22c64b7e36cd01ffa126e21ac849bde.jpg,0,0,1,0,0
c62b429a89e422f0_jpg.rf.88eeb4633aaa188402d986b7ad01cc7b.jpg,0,1,0,0,0
c47b340996e4a8eb_jpg.rf.65e0335e6fcb226798bf35dfafc78f81.jpg,0,1,0,0,0
-C96EB60C-375E-476D-8D20-3643A20C26B5-png_jpg.rf.a3737880e7c18ea9f28a350eeb0baa47.jpg,0,0,0,1,0
bea51fb43b06927e_jpg.rf.5fe7064c43ba6d10c14ff2287fc2e5b3.jpg,0,1,0,0,0
-CF43F395-72F5-4264-B3F8-6B49D71F17FA-png_jpg.rf.656db42449c29cff9e4355d0e5770c13.jpg,0,0,0,0,0
-251A7DC4-47FA-45BF-8F18-8C933578D147-png_jpg.rf.f4104b477166cba9425d186733fbc08b.jpg,0,0,0,1,0
-77061E5B-C4D4-45FD-81EB-51C68F8AC893-png_jpg.rf.0b994dcae0ca7510106e60397a2d85ba.jpg,0,0,0,1,0
mitsubishi-fuso-truck-64f23fb463_t_jpg.rf.6310073530f7ef1991a0ff9c8ba0d3f7.jpg,0,0,0,0,1
m176_jpg.rf.b8717945065f21f97e5c6a27ca241b29.jpg,0,0,0,0,1
-B7791A7C-8010-42CA-B0A6-CFC6FB56E7EE-png_jpg.rf.3c3bf9a6a1031c52671ebdd52ba2d346.jpg,0,0,0,1,0
-BAEF245D-475F-4C90-807D-558E1FFFBF2A-png_jpg.rf.59653fac985f40d8398222347316a0a7.jpg,0,0,0,1,0
-BC165CAD-1004-4A38-B8A5-0E25AC65AAC9-png_jpg.rf.cbd44f7c30f3c56fe2b3b96ebf27f3e5.jpg,0,0,0,1,0
b856e2f0ec2e5fcc_jpg.rf.7404fd0e4a6907b4a08de2e2a4125bc1.jpg,0,1,0,0,0
c40ccdf6f1ae2370_jpg.rf.fa9526288046625b2bdf592b48c5ec3c.jpg,0,1,0,0,0
-D276856D-8655-4E00-9B81-7746DB0426B0-png_jpg.rf.b7cef52f190ff70bb9e86947310ae994.jpg,0,0,0,1,0
a88fd00b71219f9f_jpg.rf.8b0b20cbcfffbae88fe9a4d417648832.jpg,0,1,0,0,0
bus-223_jpg.rf.d6e2ee6a06a910d9e9ec697de0ccba7c.jpg,0,1,0,0,0
bus-277_jpg.rf.f0e81523c4c88ad8858a2c748f85fbb6.jpg,0,1,0,0,0
153_jpg.rf.7b8c9f3aaa791fe4cdafa0a6d82e3091.jpg,0,0,1,0,0
-BAEF245D-475F-4C90-807D-558E1FFFBF2A-png_jpg.rf.5509182287fd6afd06cfbffd99fda02b.jpg,0,0,0,1,0
-251A7DC4-47FA-45BF-8F18-8C933578D147-png_jpg.rf.e08691022602dc257d468861534ac8bd.jpg,0,0,0,1,0
Image_000475_jpg.rf.f6f50434cf698c09ac01f3d5c4a66e30.jpg,0,0,0,1,1
image-45-_jpeg_jpg.rf.b20e5a2a61bbf166814fa9f16fe58c17.jpg,0,0,0,0,1
bd83b1913c6b7453_jpg.rf.066d522791425601e8e2a0b5f2df791a.jpg,0,1,0,0,0
-015C8F67-D57B-40D2-A8D4-6717E7D78918-png_jpg.rf.3fc65df25050c38c18b4a617275f3f01.jpg,0,0,0,1,0
-344A5C5C-CF3A-48B7-BE2F-7373A99B6465-png_jpg.rf.f4cdc5f99ed96e17ec6b7720a2e5293c.jpg,0,0,0,0,0
-E169C681-EEF4-4F14-8884-D6C35F9A4005-png_jpg.rf.256e862c86eebca9ea301d800d3c5ef5.jpg,0,0,0,1,0
thumb2_3c6f302cc1ac614c6408b3828bc73_jpg.rf.c8792ef62737554d65b7258511b8217b.jpg,0,0,0,0,1
-BE444330-6708-4396-A543-1D9380EE1763-png_jpg.rf.c3146591121420441f91e3e84ade5685.jpg,0,0,0,1,0
02e523f39066742d_jpg.rf.2a9e09a3913d1b907ff55c469ee6b40c.jpg,0,1,0,0,0
760_jpg.rf.9ecaeaff643f777841fdb85ddca1021a.jpg,0,0,1,0,0
760_jpg.rf.eea48a762b2d7d7c653b208f10805641.jpg,0,0,1,0,0
-BA173764-E7BD-413C-96AC-203C060B30CF-png_jpg.rf.db4dbd5bcbf51c192e720f44a244b524.jpg,0,0,0,1,0
-BA330F2F-CFC8-4541-9275-C6AE204C6D0D-png_jpg.rf.a9d781829be5430f855638d718b73188.jpg,0,0,0,1,0
aeb050c3f8cd4cd0_jpg.rf.a36eb01f26f7aa41d82428a50981b04a.jpg,0,0,0,1,0
-0EA5B2D5-C63C-45B2-9048-072293BBA378-png_jpg.rf.335e603229a8a22442fb413d3b9e6fa7.jpg,0,0,0,1,0
88_jpg.rf.a98f667bfcdadc702df51ec7b4f66482.jpg,0,0,1,0,0
256_jpg.rf.27759f43f074df1d09cc488634f39925.jpg,0,0,1,0,0
2005-mitsubishi-fuso-fm260-18ft-dies_jpg.rf.f6868766f205600cc4f6e04428ccf289.jpg,0,0,0,0,1
283_jpg.rf.d413661119c6b45584bf5533e3e3df75.jpg,0,0,1,0,0
-B545A484-7AEC-4211-AE64-92650557307F-png_jpg.rf.f7e73ec0ad750d2c7c617f68b64cf1f1.jpg,0,0,0,1,0
-C3D83141-091E-44E3-B5AF-321A93A32FD2-png_jpg.rf.0a5dbe91322692358cbbfc7d9bd33e30.jpg,0,0,0,1,0
1626336865_126_36710_2_jpg.rf.c676f72344a072fb7b5a755b80f7155f.jpg,0,0,0,0,1
0c76214c9994fe1d_jpg.rf.69645f0f0c38be71f4790f709f499ad8.jpg,0,1,0,0,0
H97817c4b136e48e7882e48f522e02ef9b_png_jpg.rf.4653673bc14c78b1f183a79ad4609c72.jpg,0,0,0,0,1
a48d5787b92c0680_jpg.rf.02130794d74a1392646409e3271da491.jpg,0,1,0,0,0
-F64D4D40-EA8F-4C27-A513-EF17529D9016-png_jpg.rf.f76bd5ed6a635c193576617de086a133.jpg,0,0,0,0,0
ac1d5a91213b8945_jpg.rf.684be41efe0dcd7a943e038f9fae9243.jpg,0,0,0,0,0
bus-226_jpg.rf.86bd618d9a379a0697ad03acebdda551.jpg,0,1,0,0,0
c73276e412857679_jpg.rf.6b70799688af7c73d48281eac81fc16c.jpg,0,0,0,0,0
-251A7DC4-47FA-45BF-8F18-8C933578D147-png_jpg.rf.527bdb3834c649d5d01a2b902f978613.jpg,0,0,0,1,0
739_jpg.rf.358d7d509c84063776051cb6ef8023c3.jpg,0,0,1,0,0
00edd52b1922df7b_jpg.rf.89b1b599b7b9a7587c67e861d9b6e95b.jpg,0,0,0,0,0
-BBC6D213-1075-48CE-B772-FDD44F34A3E7-png_jpg.rf.c4543c2fbaaaecb2fdc3c68180305c71.jpg,0,0,0,0,0
00b1884d72d57a22_jpg.rf.b3969e3a4055f962af19131595448935.jpg,0,1,0,0,0
mitsubishi-fuso-truck-64f23fb463_t_jpg.rf.4cc41ff9bf61aff096e8576f307be0bd.jpg,0,0,0,0,1
217_jpg.rf.d782e61cdfcaca082e3af0e6146d65f2.jpg,0,0,1,0,0
image-53-_jpeg_jpg.rf.103c03ada718c0d517d0dfbead4038fe.jpg,0,0,0,0,1
c040debe908057db_jpg.rf.44304ac9ce2c3e815ea8f12de08769d7.jpg,0,1,0,0,0
-B1463014-0B20-42AE-AEE7-75F9E8E0FCAB-png_jpg.rf.3cc62e6e3549232ef18fae2416b66fef.jpg,0,0,0,0,0
-51FFF967-684D-4519-8EC0-A9C7CC6F2280-png_jpg.rf.f8e3aefcef6651b7865f4e970bab946a.jpg,0,0,0,1,0
a85fb449d4c7caed_jpg.rf.f5683378cfe27d217ba5fd88f40f0dbf.jpg,0,0,0,0,0
-8BCDBC76-A3A4-4C0A-A595-5993A129EFA0-png_jpg.rf.2f9422a665a10a025638f6584b6b9aa4.jpg,0,0,0,1,0
66464d2f3349b226_jpg.rf.d5637821a8e2a735e11e97122613f7ab.jpg,0,1,0,0,0
-BE444330-6708-4396-A543-1D9380EE1763-png_jpg.rf.2cb17866f63917b842e6dfc7aa0bb39f.jpg,0,0,0,1,0
-C3D83141-091E-44E3-B5AF-321A93A32FD2-png_jpg.rf.477382341f5176f2f7d55662d1f1b446.jpg,0,0,0,1,0
-B536D43A-C9BA-41F0-8A85-01C6EA42A506-png_jpg.rf.0f1ab49bac98f3f84fec7f2374702556.jpg,0,0,0,1,0
-C5CC1F92-FB42-42AD-B684-D2D2C374D62F-png_jpg.rf.0ec17373ab69daa5bdc130891bcf9353.jpg,0,0,0,0,1
-C3D83141-091E-44E3-B5AF-321A93A32FD2-png_jpg.rf.9808ba205bd4148ecd15fea935e60116.jpg,0,0,0,1,0
ad1271c888f99ac0_jpg.rf.84834cf39d5aee513597b48d17382018.jpg,0,1,0,0,0
-F3ED7138-85D2-4BAF-BBBF-EDF5B5083498-png_jpg.rf.9b38e364f62501cc3d24262a73b26e5e.jpg,0,0,0,0,0
Image_013585_jpg.rf.73d422d1e8cffc6ce44df7160169cd51.jpg,0,0,0,0,1
-DC48B948-99D7-485C-8E3A-4C8D9D4CFB32-png_jpg.rf.33b633f857a366990a39ee9b770a6579.jpg,0,0,0,1,0
k4_jpg.rf.2751b23a135e2c00156edb784870af56.jpg,0,0,0,0,1
Mitsubishi-Fuso-Truck-of-America-600_jpg.rf.ba9ac428beeb6bfaa1c1bdca0fcb10fe.jpg,0,0,0,0,1
045cd7226292ad16_jpg.rf.e51b41fb02aaf36ce2280d963e382eab.jpg,0,0,0,0,1
-CF924BAD-E770-48B0-BE7C-791609AB2656-png_jpg.rf.48eac917064e9ceb105ade1a7ce0aaac.jpg,0,0,0,1,0
ac5a8c173a1d5679_jpg.rf.cadf3b204fba0e6248d468116dd02dd0.jpg,0,1,0,0,0
-BEACF130-F07D-4352-87CF-2BBC32A8C5AC-png_jpg.rf.22923c8fa226904622a50397c2e71086.jpg,0,0,0,1,0
772_jpg.rf.c7a24a37be4b023834e57797a82dd7e7.jpg,0,0,1,0,0
772_jpg.rf.2b66a19d242429aa44358cd9a9721ad5.jpg,0,0,1,0,0
-BAEF245D-475F-4C90-807D-558E1FFFBF2A-png_jpg.rf.cd18a2468beb563c7f5dcfb895c76c18.jpg,0,0,0,1,0
-7A5157C7-2559-41E2-8D05-376D1E96A58E-png_jpg.rf.87971300ee0a4b0a1ef394383ae21175.jpg,0,0,0,1,0
-400E9E90-CD4A-470F-89E2-C9E1D1854AAB-png_jpg.rf.d05a3d5c9a7d7ff2f137923a1dd9583b.jpg,0,0,0,1,0
-3ED11401-3001-41F4-8807-7BDA41D24CF3-png_jpg.rf.562ddd296905655578cc338b82a0d9e3.jpg,0,0,0,1,0
-B5C21DCF-89F3-4ABF-AA43-EF194DC8AF9D-png_jpg.rf.c3d7f44000010af0258393dd86e53c40.jpg,0,0,0,0,0
mitsubishi_fuso_2535998_orig_jpg.rf.6cf991ab1bb7f289a0f9a7d977a7146a.jpg,0,0,0,0,1
-608B1B77-EBBE-4E69-AB2F-13A3A5ED4C39-png_jpg.rf.b2691c51e01368699efda4c07090e856.jpg,0,0,0,0,0
-7BD0670A-F3AA-4DF3-A61F-D64CF293E7DA-png_jpg.rf.4a585a8b036d6f1869cd7500b438ef6f.jpg,0,0,0,1,0
-CF18C7DF-3DC1-4F14-A3B1-8521CEE36C3E-png_jpg.rf.18f749d39fc6ec5ff8185efd0f94f00d.jpg,0,0,0,1,0
-6DAD352D-A46B-4983-AAC5-88BE86A2EA9D-png_jpg.rf.91d946923d2216675b1df92a9516e8a0.jpg,0,0,0,1,0
-B545A484-7AEC-4211-AE64-92650557307F-png_jpg.rf.c602d620bd95f1495e6421b27070df6d.jpg,0,0,0,1,0
bus-226_jpg.rf.a296542705c20cb39d9303b6c1053e3d.jpg,0,1,0,0,0
-D276856D-8655-4E00-9B81-7746DB0426B0-png_jpg.rf.f77cab60256a7af6a4070984a241a7f5.jpg,0,0,0,1,0
162467517660d693686dd40_1_jpeg_jpg.rf.6518d0310c5ea817ccb243dbfc792e58.jpg,0,0,0,0,1
27_jpg.rf.4a5eab4de3f8da3454524d1bec61e86a.jpg,0,0,1,0,0
-B900C4EA-26D3-438D-B91A-2F7E03FCF2D5-png_jpg.rf.9ad19f5dbde0694e1af6fa94f3cfe4d0.jpg,0,0,0,0,0
-E169C681-EEF4-4F14-8884-D6C35F9A4005-png_jpg.rf.4b3288ff0c423703f7894de978b468fe.jpg,0,0,0,1,0
Image_013240_jpg.rf.f74716e5a75ec4bc9faeec3457475943.jpg,0,0,0,0,1
-C04C7AD3-AEAC-4250-9856-9D1606800D44-png_jpg.rf.b49becf18d0ade4a38da978b38bb1f17.jpg,0,0,0,1,0
Image_013585_jpg.rf.021e09cd0cec8eedf1244e8437b970a9.jpg,0,0,0,0,1
282_jpg.rf.044abcb5412ea8cd1dae647dedaaf512.jpg,0,0,1,0,0
mitsubishi_fuso_2552923_orig_jpg.rf.1a09d974219d9e4f6ee42c34a7b43891.jpg,0,0,0,0,1
140_jpg.rf.dfc8d3d11270e4f12887c1f78018e243.jpg,0,0,1,0,0
129278bcb16b412a_jpg.rf.05c6cb1f999678ef80a222a9369318a8.jpg,0,0,0,0,1
-BBC6D213-1075-48CE-B772-FDD44F34A3E7-png_jpg.rf.eb6920ff21c1b0aa88986c17edf58a4a.jpg,0,0,0,0,0
204_jpg.rf.827b008b1b637e5277b7a8f92f01c441.jpg,0,0,1,0,0
-DE74A13D-6CCE-4DB2-BA24-DC8DBA95BB56-png_jpg.rf.13b1851be99ef219433234b72cb28326.jpg,0,0,0,0,0
-251A7DC4-47FA-45BF-8F18-8C933578D147-png_jpg.rf.94d8d0d19af9220974540d62169db92e.jpg,0,0,0,1,0
-DE7261E4-D7F8-41FB-BE0C-8C4DF0B0EF9B-png_jpg.rf.b729099a7a9e00b8ba58185131e9ebf2.jpg,0,0,0,1,0
-2D08F0C0-6CF5-48A3-A125-01AC2118A734-png_jpg.rf.eee3985165e056fe668c913864314a4a.jpg,0,0,0,1,0
169_jpg.rf.7ddf6f61b43a192eb38518f9fd74ee0f.jpg,0,0,1,0,0
279_jpg.rf.242ba4a39bd9a6af6d5d0ab6edf6a151.jpg,0,0,1,0,0
Image_000128_jpg.rf.68e243d4d4bd5265dec6f59d9c013e14.jpg,0,0,0,0,1
-3947B75C-299F-46E6-84AF-947CB4AE712E-png_jpg.rf.3aaccc2df8214da2f4d78833bece493a.jpg,0,0,0,0,0
-BF6A8C7E-455B-4B26-A5AD-C4AEC6EE3683-png_jpg.rf.6de749167026d06a8b062d5cd791239f.jpg,0,0,0,1,0
-C29F9614-FB66-4954-B867-6C6200C511C5-png_jpg.rf.931be23aa906b092cf3cf26eb1abd8f2.jpg,0,0,0,0,0
-DF93EFBF-E1DA-447E-9557-5B4551969ADD-png_jpg.rf.a2114de113806e3c233e6e6c7b6278ac.jpg,0,0,0,1,0
-DE7261E4-D7F8-41FB-BE0C-8C4DF0B0EF9B-png_jpg.rf.a41d414ced3e2bb078df2e96a2d5f9b0.jpg,0,0,0,1,0
-4FB14832-DB4E-41E9-B8FC-9D33DEB67AAA-png_jpg.rf.974ca84fad3812c7458d2fa1e4bcc9a6.jpg,0,0,0,0,0
757_jpg.rf.429ea9f0e0f6f3e1c06aa7dbda484f2a.jpg,0,0,1,0,0
WhatsApp-Image-2022-12-05-at-18-26-29_jpeg_jpg.rf.1efef0081e6037c328648e6cb524fe3c.jpg,0,0,0,1,0
-BF6A8C7E-455B-4B26-A5AD-C4AEC6EE3683-png_jpg.rf.2cf7ccf60aef9857947dea1a322f63e2.jpg,0,0,0,1,0
-4DFF09F8-2283-495F-9C84-6A25870884F8-png_jpg.rf.a288f309d595cedff6440b214008370b.jpg,0,0,0,1,0
-BF6A8C7E-455B-4B26-A5AD-C4AEC6EE3683-png_jpg.rf.4e0f2629dd6ba269abafd2ee64e12aef.jpg,0,0,0,1,0
-FDE945D0-FBF3-4C9A-8081-439EBB7FA66E-png_jpg.rf.6900597f4378e4d7da284edb5b5816d3.jpg,0,0,0,0,0
-BF5B09CD-88BE-4B44-92C0-66FACF354706-png_jpg.rf.30151c9862a8e39a51e01b2375774448.jpg,0,0,0,1,0
bf973a3e20d1d2bd_jpg.rf.aaf4270bc66f5b8cf5ab107b7b2baf93.jpg,0,1,0,0,0
bf1a53a00674166b_jpg.rf.8b0086702b0aa7e82ca93a9c9de23a3b.jpg,0,1,0,0,0
-CA45E750-4780-41D5-87A3-B27806F02374-png_jpg.rf.a72ab8a76011cce74b63da54daeb6c42.jpg,0,0,0,1,0
716_jpg.rf.e382b1ff852a035a4437a1200f1fc430.jpg,0,0,1,0,0
image-42-_jpeg_jpg.rf.9300ef2adb786d48a2a9391260f910a2.jpg,0,0,0,0,1
-A5A6199B-EE3F-4721-9A5F-86EB5A1547F2-png_jpg.rf.0d5a4fdb367d562fcbaca1b64adcbf0e.jpg,0,0,0,1,0
-B8C4C3D6-5E2B-4B74-A600-D4CC31B03C80-png_jpg.rf.f0cd6cc9acd66b724f696ecdff9027c4.jpg,0,0,0,1,0
c40ccdf6f1ae2370_jpg.rf.398c43c66278574cf576f14a9ad49d89.jpg,0,1,0,0,0
180_jpg.rf.b9c4f5524a170421e23f5fa15fbbccb4.jpg,0,0,1,0,0
75_jpg.rf.53bb9a3d5ccce2eb5d826668c9beed60.jpg,0,0,1,0,0
b99124b1199cbde8_jpg.rf.0d4dca213cdd35a51d1315eecaa09566.jpg,0,1,0,0,0
171_jpg.rf.7770eb1261531d4906df38441d80f8c2.jpg,0,0,1,0,0
-2D294BA4-46A9-4671-B484-97276D883A2F-png_jpg.rf.f150525a683fbff23863bb5a6e2990ee.jpg,0,0,0,1,0
thumb2_3c6f302cc1ac614c6408b3828bc73_jpg.rf.69dd7bbe081ea3ee9f86745074533436.jpg,0,0,0,0,1
-4B472EFE-F5FA-44B6-A214-B41E70E2A0BC-png_jpg.rf.67137595dca78983d822c69cdcf3b9b9.jpg,0,0,0,1,0
-E65ADAD7-7559-4704-8100-0091A6B9C3C6-png_jpg.rf.093fa02e57d3412d1c926af98dde4f46.jpg,0,0,0,1,0
-B3FD9FD3-9900-4194-9B4D-94050415AFD1-png_jpg.rf.850f75edc7d11eac3043aeb26429f2f3.jpg,0,0,0,1,0
-5F2E8303-69B1-48D6-956E-CECAF910937A-png_jpg.rf.bf91401b22e5815f3118230d651d8eef.jpg,0,0,0,1,0
-DF011F3F-ACBA-4857-9E5F-49E8B2CE4FEC-png_jpg.rf.8838d3a0ffe5f107f820ca96a66208e8.jpg,0,0,0,0,0
113_jpg.rf.bb184fd811f1684c26a8c8de7f25c884.jpg,0,0,1,0,0
-BF6A8C7E-455B-4B26-A5AD-C4AEC6EE3683-png_jpg.rf.90cfdb9a32c01ff3beae62547ba5f3e8.jpg,0,0,0,1,0
b99124b1199cbde8_jpg.rf.48b9714e13c942dbf9436c4e53803a88.jpg,0,1,0,0,0
1e668423ae32ce6f_jpg.rf.717af4eddbfcfdaa5a6dbfcb43a7d601.jpg,0,0,0,1,0
-B3FD9FD3-9900-4194-9B4D-94050415AFD1-png_jpg.rf.5d32bb51adcdf657be437f3fa8dd50fc.jpg,0,0,0,1,0
-BA330F2F-CFC8-4541-9275-C6AE204C6D0D-png_jpg.rf.19c4aef1f9bfe8cdf75f997f3270fabb.jpg,0,0,0,1,0
b994ed2b5a34ef24_jpg.rf.bd074d494447260a88ae5fb900396cdc.jpg,0,0,0,0,0
170_jpg.rf.99b6832b931035fb9d813de2e6cf93bd.jpg,0,0,1,0,0
Image_000215_jpg.rf.8c157cc9305ead787b1d6883db5b2e6e.jpg,0,0,0,0,1
65e29a38268145a8_jpg.rf.d2971a8ef8d5af4570c4c853be8de5bd.jpg,0,0,0,1,0
c11ab621e4c456df_jpg.rf.d49b2c65462d16481df43977dc3f78f6.jpg,0,1,0,0,0
-DF011F3F-ACBA-4857-9E5F-49E8B2CE4FEC-png_jpg.rf.3a5ad4fe6cfac4520f72724e43e7b12b.jpg,0,0,0,0,0
-A6117ECA-41CF-4E26-BF2E-94332EBBF8EC-png_jpg.rf.e3fd9309f84bc8cdf624995fdb1c59dd.jpg,0,0,0,0,0
1_15635159215d315c1195f97_jpeg_jpg.rf.2cbc40a8d1616bb4985c08dcb1d95d95.jpg,0,0,0,0,1
250_jpg.rf.ee813c3cb29fdc8c614ebf8a94368ca0.jpg,0,0,1,0,0
-DE74A13D-6CCE-4DB2-BA24-DC8DBA95BB56-png_jpg.rf.2d8cb78d03752a470d390dba4b67fb58.jpg,0,0,0,0,0
Image_000375_jpg.rf.4a403d2412fe898d1f835917c41085b5.jpg,0,0,0,1,1
-D92BD235-F2FB-41AB-AA48-E1BDDB51D6E4-png_jpg.rf.28a4a814cd6404da4f72ab01c3b4d522.jpg,0,0,0,0,0
c040debe908057db_jpg.rf.6ce7190e73f9df5a8cd35588b539e034.jpg,0,1,0,0,0
-E65ADAD7-7559-4704-8100-0091A6B9C3C6-png_jpg.rf.bf722985f09a6efcd069c03ece027716.jpg,0,0,0,1,0
-DA3965EC-4742-4B3C-89EC-DE47EE19072C-png_jpg.rf.b1dc15d1240bb9b98bda464988afdd36.jpg,0,0,0,1,0
-BAEF245D-475F-4C90-807D-558E1FFFBF2A-png_jpg.rf.bdf2438dbe190a9ce23167916729a7ce.jpg,0,0,0,1,0
Sejarah-Palkun-4_jpg.rf.71b712d635b625b07dd99dff98d062c9.jpg,0,0,0,0,1
-9E27EB33-F9C5-4777-A81B-3D8D02D9E3AC-png_jpg.rf.64287d4e6753b4088975de457355f91c.jpg,0,0,0,1,0
169_jpg.rf.e01cd5d5725bc9be0533cdc8e91a859c.jpg,0,0,1,0,0
-AFC92243-360D-4139-9A81-2819BD21298A-png_jpg.rf.805a093af0d3875817c7b46bdf22cced.jpg,0,0,0,0,1
10_jpeg_jpg.rf.4415068e62d0965786d812912c2f7503.jpg,0,0,0,1,0
-9E5DCDFE-604C-4774-9BCC-613523B3EC83-png_jpg.rf.e5176d7a05983a4d3fecc7c143c34526.jpg,0,0,0,1,0
65e29a38268145a8_jpg.rf.2d24e3ce112c4aef60d909e1bdf3541e.jpg,0,0,0,1,0
-A32165C5-76E6-4434-8D9F-E752D71D3457-png_jpg.rf.364a01305bfe94c43ea81fef2848a1e7.jpg,0,0,0,1,0
b9f55294f0c23014_jpg.rf.5f37a6e23de29349d6992f5ff94856f9.jpg,0,1,0,0,0
-B1F2728E-0ACA-4F08-A854-6975EEC03AA3-png_jpg.rf.150caa686b04316c0064d15c347d6b30.jpg,0,0,0,1,0
-E65ADAD7-7559-4704-8100-0091A6B9C3C6-png_jpg.rf.fea9903332b51fc32f36a75f243aee9c.jpg,0,0,0,1,0
73_jpg.rf.b1f875d84aee02cbed199fb4f61ed8b7.jpg,0,0,1,0,0
-AB4D1295-51CB-454E-ABB1-DFF009174980-png_jpg.rf.986962108c1d9e0399d31c712235d8af.jpg,0,0,0,1,0
132_jpg.rf.ec253cecdea1e36bc1a73c8dc7301256.jpg,0,0,1,0,0
-2D2D8602-E497-4B46-B4B3-5C7594A43411-png_jpg.rf.7fe6f52563dbd25589d2d524c8cec6d5.jpg,0,0,0,0,1
153_jpg.rf.a7a3d0e8d9fc1ea54f9ba4cfe106824d.jpg,0,0,1,0,0
29_jpg.rf.707289e2ca1c8173533ebbc140a3a88a.jpg,0,0,1,0,0
-F97F2A7B-C398-4B5E-93AB-A14AB075D458-png_jpg.rf.78570fd56f703b60b468160853afe24e.jpg,0,0,0,0,0
249_jpg.rf.8be0be0ea81ed7a34003da8186a1a772.jpg,0,0,1,0,0
-EB077461-353D-44D7-9FD8-ABDD9D3134DF-png_jpg.rf.b59e22b20d333887e17e583cc7abb4ef.jpg,0,0,0,0,0
-B3FF9CBC-6C9F-4BDD-B814-790723E32E98-png_jpg.rf.b891b4004b22ea8fa58d4af8596c6a99.jpg,0,0,0,1,0
213_jpg.rf.16a4b26971b7740c7c49d75aced12e25.jpg,0,0,1,0,0
img-20200305-wa00143333_jpg.rf.52b5cf46f12c61a3f17b1a2323620d44.jpg,0,0,0,0,1
bd46e3ef81f40cf3_jpg.rf.9fec30baa9a3584c1f9057a966abd7ed.jpg,0,1,0,0,0
03ab132d14415426_jpg.rf.2bc6b5c61b99ec5ee45985c28923f3ee.jpg,0,0,0,0,0
65e29a38268145a8_jpg.rf.b42458d16fd8a88c3841e63653ece3be.jpg,0,0,0,1,0
-ECDAC625-A642-4F2C-8A95-1B919C612877-png_jpg.rf.10f3416c769a423df4a942e0c1fb5cf0.jpg,0,0,0,1,0
-ADDF5980-54BB-40B3-AE1C-DC7B5E303458-png_jpg.rf.24fee88668d621b24e99b8ed613a5190.jpg,0,0,0,1,0
-BA173764-E7BD-413C-96AC-203C060B30CF-png_jpg.rf.dcae29899b684d0751cb0097df3103ab.jpg,0,0,0,1,0
-D3ED54BD-094A-471D-A8A9-C1A7B3262064-png_jpg.rf.2be1012b5a1ac07b869a38b964ab154b.jpg,0,0,0,1,0
MITSUBISHI-FUSO-SUPER-GREAT-V-BETA-V_jpg.rf.fd00eea00de92c835feef9f175fc649d.jpg,0,0,0,0,1
c72b24e8567cdcea_jpg.rf.4fd23a7c6330e1c963663103027ef26b.jpg,0,0,0,0,0
-31A39D7C-DC0F-4C2E-9CC8-74C1BCC9C660-png_jpg.rf.b75a4f8c1a569ee7ae412b804e970de4.jpg,0,0,0,1,0
-E9B93242-136F-49A0-8906-3B6573D9BC59-png_jpg.rf.e9dbec6e5e2e29b0277d8c9caa34fb9f.jpg,0,0,0,0,0
0bed11ef073a4ec2_jpg.rf.0399d0e1feef0d9d1b0c2371da3d7d53.jpg,0,0,0,1,1
169164679-240x180_jpeg_jpg.rf.2b7dea12fb3820aadf6e79b4b210d54f.jpg,0,0,0,0,1
-D6C38741-2164-4DC8-9271-C27E407A47BD-png_jpg.rf.c84d079a7e2227f95451dbf772c9b212.jpg,0,0,0,0,0
bbacf1518d9f17f2_jpg.rf.f3345799348892b85416b8123a0f7ee2.jpg,0,1,0,0,0
-DE7261E4-D7F8-41FB-BE0C-8C4DF0B0EF9B-png_jpg.rf.c3af5200adf729dbe99d055b77de661f.jpg,0,0,0,1,0
c7e0c818a2ae192b_jpg.rf.f031294d70f7fdd8942d5e81684a6832.jpg,0,1,0,0,0
-88227847-E8ED-4195-839B-8983A4B093BF-png_jpg.rf.1fb5ac5b8eabdd1e4a0ad38305bf3103.jpg,0,0,0,1,1
151_jpg.rf.0b66b0bafa2885cb55b1d4086c385b30.jpg,0,0,1,0,0
m176_jpg.rf.e3ebd9b990dc8abdc6f535b618e78217.jpg,0,0,0,0,1
117_jpg.rf.0a9b15476acb148629310650b1af5787.jpg,0,0,1,0,0
